Age,Gender,Income,SpendingScore,PurchaseAmount,ProductCategory,PaymentMethod,City,State,Country,IsActive,Returns,DiscountUsed,ReviewScore,Browser,Device,SessionTime,Churn,Year,Month
23,1,42149,41,1372,0,0,3,1,0,2,0.9984059511158342,1,3.848241791832341,3,3,125,0,,
64,2,81501,26,4528,3,0,0,2,1,2,2.0,2,4.749672394606655,2,0,179,1,,
67,0,95700,95,1525,3,2,1,1,0,2,0.9984059511158342,2,2.881976154023235,1,0,125,0,2023.0,1.0
37,0,37824,7,4492,2,1,0,3,0,2,1.0,2,2.8675072705466533,3,1,234,1,,
29,0,111707,54,1374,1,1,4,3,1,2,0.9984059511158342,2,3.0864648309097222,1,0,115,1,2023.0,1.0
20,0,74555,96,1371,4,2,1,3,3,0,0.0,1,4.329774865866743,0,0,209,0,,
55,2,22654,8,4169,1,4,3,0,3,2,0.0,2,1.0286347343813702,0,2,116,1,,
51,2,60983,27,4015,1,0,2,1,3,2,0.9984059511158342,1,3.3633022716700087,1,3,91,0,,
29,0,102104,26,329,1,4,0,2,3,1,2.0,2,4.628607294958572,1,0,154,0,,
33,0,25829,39,3405,1,2,4,1,3,0,2.0,2,3.4111693455527736,3,2,83,0,2023.0,1.0
69,2,51568,23,2873,0,3,1,1,0,2,0.9984059511158342,1,1.3274921029309057,2,2,263,0,2023.0,1.0
59,1,68821,80,1723,4,0,4,4,0,2,0.0,1,1.295057580873018,0,1,46,0,2023.0,1.0
60,1,48605,86,1299,0,2,0,4,2,0,0.0,2,1.4423859594404895,3,3,82,1,,
27,2,101131,32,3144,3,1,4,0,3,0,0.0,0,1.3458253515517669,3,2,75,0,,
36,1,27904,66,2518,2,0,1,3,3,1,0.9984059511158342,1,3.708085785346729,2,1,138,0,,
25,0,93588,41,919,3,2,3,0,2,1,2.0,2,4.245158434840535,2,2,36,0,,
27,0,56735,14,3596,2,3,2,0,2,2,0.0,0,4.800185903298689,0,3,258,1,,
31,0,80180,20,4642,4,1,4,1,1,0,0.9984059511158342,1,2.1467458449704417,3,2,165,1,,
42,1,85077,35,2604,2,0,2,1,3,2,0.9984059511158342,1,1.879063080581998,1,0,122,1,,
49,0,81824,52,4973,1,3,3,4,3,2,2.0,2,4.714459603530736,0,0,270,0,,
47,1,69294,97,2525,1,0,1,4,2,0,0.0,2,1.3736114880190158,3,3,293,1,,
69,1,79258,53,2792,0,0,3,0,3,1,2.0,0,3.367017696885153,3,1,249,1,,
46,2,110664,10,3656,0,3,3,4,1,2,2.0,2,1.9879963186880785,0,2,166,0,,
43,0,82524,3,2986,0,3,0,3,2,2,0.9984059511158342,1,4.363339907173076,2,1,202,0,2023.0,1.0
48,1,102027,39,2626,4,2,1,3,3,0,1.0,0,3.7319358672357335,0,1,222,0,,
24,0,109439,98,2882,1,1,0,4,1,0,1.0,0,3.069466192432845,0,1,218,1,,
18,2,82963,14,154,1,3,1,3,3,1,0.9984059511158342,0,2.430564746645366,0,0,8,0,,
27,0,24535,35,1196,3,4,0,4,3,2,2.0,2,4.646395846160317,1,0,120,1,2023.0,1.0
33,0,78806,44,4649,0,1,1,0,3,2,2.0,0,3.9540040545599657,0,2,68,0,,
65,1,79332,19,2950,2,1,0,0,2,2,0.0,1,1.88477720902624,3,3,164,0,,
54,0,116248,69,3292,2,3,0,0,1,1,0.0,0,3.3888920633992714,1,0,10,0,2023.0,1.0
57,0,70438,7,4544,2,0,4,4,0,0,0.0,2,3.491180612358956,0,1,296,1,2023.0,1.0
40,1,101686,10,1099,2,1,0,2,0,0,1.0,1,3.279823045904803,1,3,232,0,,
69,1,114655,77,2367,3,0,3,2,1,0,0.9984059511158342,1,2.075855664564563,3,0,139,1,2023.0,1.0
38,0,73879,79,4622,2,0,1,2,3,2,1.0,1,3.5366127739538,1,3,285,1,,
52,1,60308,87,2662,0,3,1,4,1,2,2.0,0,3.4109644552044625,1,1,80,1,,
60,1,30222,42,491,0,1,3,0,2,2,1.0,0,1.6612595236899566,1,1,69,1,,
24,1,106916,42,154,3,3,0,3,0,0,0.9984059511158342,0,3.100858531694039,3,3,2,1,,
36,2,52177,85,2126,1,0,4,2,3,2,2.0,0,1.1371656079229329,2,2,222,1,,
38,1,59713,87,1947,4,4,3,4,3,2,2.0,0,3.652788208448855,0,3,294,0,2023.0,1.0
47,1,22892,33,958,0,4,4,0,2,1,2.0,1,1.1294327951742744,3,2,247,0,,
35,0,39333,21,3536,0,4,1,3,3,2,2.0,0,3.0249141181450616,0,3,222,1,2023.0,1.0
22,1,80162,32,213,1,0,2,4,3,0,1.0,1,1.656997649906034,3,2,190,1,,
68,2,82409,55,240,1,0,0,3,0,2,2.0,0,1.4101200582874052,0,3,298,0,,
22,1,97442,50,4733,2,2,1,2,1,2,0.9984059511158342,1,3.1249798354861067,1,3,103,1,,
31,1,67573,67,2208,1,2,4,2,2,0,0.0,1,4.35591668252302,2,3,95,1,,
34,0,85898,41,4269,2,0,4,4,3,0,1.0,0,2.377448744326156,3,2,268,0,,
20,2,33908,16,937,3,1,1,1,3,0,0.0,0,3.281055689333781,0,3,290,1,2023.0,1.0
44,2,70877,41,4642,4,3,0,4,1,0,0.9984059511158342,2,3.4546039134896978,2,3,24,1,,
47,2,27283,91,4510,2,0,0,0,1,0,0.0,0,4.211934950093923,3,2,34,0,2023.0,1.0
53,1,78905,80,3163,4,3,3,0,3,0,2.0,2,2.537109611011814,1,1,225,1,2023.0,1.0
52,2,31167,42,3716,3,4,1,1,3,0,1.0,0,3.953188346733529,1,3,240,0,2023.0,1.0
64,0,38344,7,3938,3,3,4,0,0,0,2.0,1,1.6140795446785678,2,1,219,1,,
34,0,76232,50,2517,3,4,3,3,1,0,1.0,1,1.891581660357672,0,2,133,0,,
57,2,55447,67,4242,3,2,2,4,0,2,2.0,0,2.835342429850174,1,1,273,0,,
59,2,52543,1,338,4,2,3,2,0,0,0.9984059511158342,2,3.4317357604088814,1,0,218,0,,
42,1,54674,33,2367,2,3,3,0,0,1,1.0,1,2.413938567120661,3,2,107,0,,
30,0,54579,95,1701,3,0,2,4,1,0,0.0,2,2.475145985729679,1,1,158,1,,
23,1,94944,38,1696,3,3,3,1,3,0,2.0,0,4.402526388235863,0,1,68,1,,
45,2,69223,63,1380,2,1,2,1,1,2,1.0,0,1.920135124492123,3,0,269,1,,
66,1,77256,67,3077,1,3,1,2,0,1,0.9984059511158342,1,2.576467215542324,2,1,59,1,,
62,0,112993,15,3440,0,0,4,3,2,2,2.0,1,2.203095036483038,0,0,261,0,2023.0,1.0
33,1,40641,67,626,2,2,2,3,3,0,0.0,0,2.667943641592286,3,0,214,0,,
39,1,85277,79,206,3,0,4,4,0,2,1.0,2,2.7775503211983,3,0,18,0,2023.0,1.0
32,0,74261,88,438,0,3,4,0,3,2,1.0,2,4.636335347169634,3,1,110,1,,
54,1,36375,70,4659,3,3,3,0,3,0,2.0,1,4.563873330747205,1,0,116,1,,
24,2,89070,19,4571,1,0,1,2,1,2,0.9984059511158342,2,2.401628225352092,1,2,127,0,,
22,0,62299,66,214,4,1,4,1,2,2,0.9984059511158342,1,2.2041526140358747,0,0,34,1,2023.0,1.0
27,0,50121,91,3187,1,4,4,3,2,1,1.0,2,4.168708522354487,1,0,220,0,,
22,1,110887,36,1430,1,1,1,0,3,0,0.9984059511158342,2,3.666534963395168,2,1,111,0,,
61,1,85018,66,1076,4,4,2,4,3,0,1.0,2,2.8137858523555392,3,0,67,1,,
20,0,72137,23,1516,1,2,0,0,3,1,0.0,1,3.072026055898257,3,2,190,1,,
52,1,102335,62,961,2,0,4,2,0,1,2.0,2,2.579073704571609,1,1,67,0,,
18,1,117123,48,2606,4,4,3,4,3,0,0.9984059511158342,2,4.565169535568389,0,0,162,1,,
21,0,102862,13,565,2,3,1,1,0,2,0.9984059511158342,2,2.3495550639820277,3,3,111,1,,
58,0,60412,74,2043,2,0,3,4,0,0,0.0,2,4.214473952102535,0,1,29,1,,
31,0,118892,81,4060,4,0,3,0,0,0,0.0,2,1.84119111027823,3,2,199,0,,
52,0,90690,20,1626,3,4,4,2,2,0,2.0,1,3.087145323515613,3,3,113,0,,
31,0,65783,58,3639,4,1,2,2,3,1,2.0,0,2.833396391565779,1,2,131,1,,
44,1,91520,75,4162,1,1,0,1,1,0,0.9984059511158342,2,4.994660016944499,3,0,55,1,,
39,1,61190,82,1846,0,4,4,2,3,2,1.0,1,4.014465863503068,2,0,82,1,,
28,1,104977,47,864,4,1,1,1,0,0,0.0,2,1.7705208545831723,0,1,141,1,2023.0,1.0
68,1,74921,27,1538,1,2,2,3,2,2,0.0,0,4.566431907218583,1,0,164,0,,
35,0,89358,34,3448,1,2,3,1,0,1,0.0,2,1.0875418430779678,0,3,251,1,,
69,1,48853,96,4164,2,3,4,3,3,1,0.9984059511158342,1,3.643736035201159,1,2,20,0,,
57,2,62039,27,3636,2,4,3,4,0,2,2.0,2,2.001220718177316,0,2,85,0,,
62,1,41446,49,3374,1,0,4,1,1,0,0.0,1,4.894383945081818,0,2,180,0,,
49,2,50866,76,3340,4,2,1,1,0,0,1.0,2,1.6188826010741255,3,3,90,1,2023.0,1.0
25,1,35954,27,3867,1,0,1,3,2,1,0.9984059511158342,2,1.2250184360489316,1,0,272,1,2023.0,1.0
66,1,94822,52,3077,0,2,3,4,2,2,2.0,0,3.4806937411870127,2,3,70,1,2023.0,1.0
45,0,76440,79,1228,4,0,1,3,0,0,0.9984059511158342,1,3.833778138458486,0,2,251,0,2023.0,1.0
47,1,66902,68,3075,4,2,1,3,0,1,0.0,2,2.3814629655438626,0,1,214,1,,
28,1,99472,54,4458,0,2,2,0,0,0,0.9984059511158342,2,2.6994361406435226,0,0,55,0,,
54,1,42187,83,2882,2,2,1,1,1,0,1.0,0,1.9202980660316051,1,0,274,1,,
40,0,62459,2,2115,1,0,2,4,2,0,2.0,1,2.918946297243666,0,0,9,0,,
29,1,89110,77,127,4,3,4,0,2,0,0.0,0,2.007472215203008,3,2,194,0,,
38,0,82509,53,2447,0,3,1,2,3,2,0.9984059511158342,2,1.0491740815391597,1,3,261,1,,
57,0,107228,40,3002,4,4,4,4,3,0,2.0,2,4.813314413235178,0,1,26,1,,
59,2,31825,48,298,0,3,4,2,1,1,2.0,1,2.1757563638060065,0,2,142,0,,
37,0,91838,57,2411,1,1,4,2,1,2,0.9984059511158342,0,3.6197616206044767,3,3,118,1,,
51,2,65752,31,2955,0,0,0,2,2,2,1.0,0,1.645868343226366,2,2,96,0,,
41,1,69416,38,2543,1,0,0,1,2,2,2.0,1,2.279853068827507,2,2,238,1,,
69,1,58546,69,4473,4,2,4,0,0,0,0.9984059511158342,2,2.1484098859944827,1,0,24,0,,
69,1,103071,53,2454,4,3,0,3,1,2,1.0,1,4.014154643709968,3,0,299,1,,
62,1,31217,72,4981,4,0,1,4,0,2,2.0,2,3.48369718830665,2,2,267,1,,
59,1,75773,98,1912,1,4,0,4,3,0,1.0,1,3.913812862840389,1,3,282,0,,
30,1,42725,75,1899,0,0,4,4,0,2,0.9984059511158342,1,1.0185359796734232,2,1,151,0,,
23,0,106676,23,3615,4,1,0,2,0,2,0.9984059511158342,2,2.714957304305267,3,0,261,1,,
46,0,93228,65,1696,2,1,2,1,3,0,0.9984059511158342,0,2.8227082455647508,3,0,201,1,,
41,0,45557,7,665,1,4,0,2,0,2,2.0,1,4.429688434090839,1,0,277,1,,
69,2,40754,80,635,2,1,2,3,2,2,1.0,0,3.6660231081253434,3,0,215,0,2023.0,1.0
44,0,111205,94,3470,1,3,1,2,1,0,0.9984059511158342,2,2.8679567646226536,0,1,85,0,,
20,0,50615,85,2803,0,2,4,4,0,2,0.9984059511158342,0,4.548654897647124,0,2,279,0,,
41,0,107840,79,1539,4,4,1,4,2,2,0.9984059511158342,0,1.9215580578377884,1,3,295,1,,
61,1,99720,99,3010,0,4,3,0,2,2,0.9984059511158342,0,2.9224376064671813,0,1,289,1,2023.0,1.0
60,2,49782,60,4307,1,3,3,2,0,2,1.0,1,2.330706445916144,0,3,4,0,,
48,0,21391,57,732,2,0,0,2,2,0,2.0,0,4.845078185626429,3,3,180,0,,
53,1,21780,67,2457,0,4,0,1,2,0,0.9984059511158342,1,1.984338326234368,2,2,161,1,,
39,1,87913,73,435,0,2,0,3,0,2,0.9984059511158342,0,3.248411993235077,2,2,38,0,,
62,0,108495,74,3769,4,2,0,3,1,1,1.0,1,3.240725705081257,0,0,259,1,,
61,1,89831,85,3842,3,4,4,3,2,1,2.0,1,2.688822975075435,0,2,271,0,2023.0,1.0
55,0,77987,74,2940,3,0,2,2,2,1,1.0,2,4.389605835460343,2,3,122,0,,
44,2,73444,61,718,0,0,1,1,1,0,2.0,0,3.470545040731456,3,3,68,0,,
30,1,102543,20,4418,2,1,2,0,3,1,1.0,1,4.468190425442446,1,0,161,1,,
34,1,94176,76,2112,2,1,4,4,2,1,0.0,0,1.7829009315611215,1,2,35,1,2023.0,1.0
47,1,69725,73,4910,4,0,3,0,2,2,2.0,2,1.8098130559596448,1,1,108,1,,
43,0,29001,83,3640,1,4,4,3,2,2,0.9984059511158342,0,3.3932636356102583,1,1,128,1,,
66,0,41825,93,4643,4,3,0,3,2,1,1.0,2,1.10209721031869,0,3,14,1,2023.0,1.0
24,2,106067,45,3307,1,0,4,2,0,2,0.0,2,3.217018804419917,0,1,91,1,,
45,0,99397,63,2966,3,1,4,4,1,1,0.9984059511158342,1,1.9719490961050825,2,1,77,1,2023.0,1.0
45,0,55950,98,3653,4,1,1,3,3,0,2.0,0,2.268339321940036,0,3,130,0,,
66,1,87396,37,1389,3,4,0,3,2,0,1.0,0,4.843449971584933,3,1,237,0,,
65,0,30995,13,2427,2,2,1,0,2,1,0.0,1,3.3430037549104217,2,3,227,1,2023.0,1.0
34,1,69485,10,426,2,4,1,1,3,0,0.9984059511158342,2,4.44526809582219,1,2,12,1,,
37,0,110045,79,4123,4,1,3,2,3,0,0.9984059511158342,1,3.405541500417691,1,2,186,1,2023.0,1.0
45,0,87264,5,581,4,0,2,1,2,0,0.0,0,3.3223027028376158,2,1,254,1,,
51,1,24722,2,1842,4,3,3,3,2,0,2.0,0,2.376287343999457,0,2,260,1,2023.0,1.0
36,2,53545,62,2411,0,4,0,0,0,0,0.0,2,3.841199096540013,2,3,38,0,,
42,0,90949,41,3019,3,4,0,0,2,0,0.9984059511158342,1,4.594314733226478,3,3,251,0,,
29,1,114799,24,339,1,2,1,3,0,0,0.0,0,1.636834914465958,3,0,102,1,,
36,0,62719,26,1031,2,2,2,2,2,1,2.0,1,2.7765331367416293,2,1,110,0,,
60,1,106602,98,1580,4,2,2,4,0,0,0.9984059511158342,1,4.972224437472461,3,2,258,1,2023.0,1.0
21,0,93511,67,2964,2,2,0,2,3,2,0.9984059511158342,1,3.5185252432499934,3,2,29,1,2023.0,1.0
48,1,64876,77,926,4,2,0,1,0,0,1.0,1,3.604664235707332,3,3,37,1,,
42,0,71801,68,2706,1,4,2,3,3,2,1.0,0,2.631830008444647,0,3,157,1,,
46,1,90394,97,1147,1,1,1,2,0,2,2.0,1,3.107510549646096,3,3,5,1,,
52,0,52747,74,2038,4,0,4,2,1,2,2.0,1,1.565008409278656,1,3,297,0,,
62,1,32661,10,4210,4,0,0,3,1,2,0.0,2,3.1236833075614574,2,2,158,0,2023.0,1.0
56,1,79819,32,1692,1,3,4,2,0,1,1.0,1,2.6632503172908546,1,3,285,1,2023.0,1.0
41,0,107938,26,2142,4,1,0,0,1,2,0.9984059511158342,2,1.4394728523970226,1,2,243,0,,
43,1,48768,11,3430,1,3,0,3,3,1,1.0,1,1.1057550930523483,3,2,43,1,,
67,0,32150,17,1015,3,0,0,2,0,1,2.0,0,4.814182803299156,1,3,6,0,,
57,0,68807,57,3854,0,4,4,4,2,1,2.0,1,3.0469776677739984,1,3,4,1,2023.0,1.0
57,2,88811,95,1223,4,1,3,3,0,0,2.0,0,1.3194798994129862,1,2,109,1,,
69,1,36995,48,522,1,1,3,3,0,0,2.0,0,4.259779293291997,0,2,82,0,,
41,1,96120,62,4047,3,3,1,2,3,1,1.0,0,3.6396080734243705,2,1,268,1,,
69,0,21995,92,2558,0,0,1,3,2,2,1.0,1,2.2496887072968126,3,3,100,0,,
38,1,106134,65,2526,1,2,0,2,0,0,2.0,2,3.839653198025556,3,0,128,0,2023.0,1.0
54,2,93686,56,372,2,3,4,2,1,2,0.9984059511158342,0,3.006270453382755,2,0,243,0,,
38,2,69004,48,725,1,3,2,4,2,0,0.9984059511158342,2,1.4124232372891483,1,1,16,1,,
50,1,90051,48,1547,0,2,3,2,0,0,0.0,0,4.6000326779572,3,2,187,0,2023.0,1.0
64,0,76238,53,4144,0,0,2,3,0,2,0.9984059511158342,0,1.1470616136966658,3,2,251,0,2023.0,1.0
56,2,42024,70,3561,3,0,0,4,2,0,0.9984059511158342,2,3.390655167330761,2,1,107,0,,
49,0,66104,25,1298,4,0,1,2,2,0,0.9984059511158342,1,3.0944691499376478,2,2,97,1,,
24,0,26574,61,3675,4,0,4,2,2,1,1.0,0,2.6117025783033525,0,1,121,0,,
21,0,106348,9,2794,4,4,2,0,1,2,0.0,0,4.977974390863742,2,1,268,0,2023.0,1.0
39,0,115208,77,4468,2,1,4,2,3,0,2.0,0,3.103609229911728,3,2,241,1,,
45,2,91200,32,364,3,2,1,0,3,0,0.0,2,3.0416060619566974,0,2,51,0,,
62,1,78792,78,2478,1,2,4,0,0,1,1.0,2,3.5071392499066425,2,0,133,0,,
69,2,73546,53,4783,1,1,0,3,3,2,1.0,2,4.660449053412874,3,1,289,0,2023.0,1.0
43,1,106612,87,1660,0,4,1,4,0,0,2.0,1,3.101959799252315,1,2,4,1,,
41,0,82085,18,2528,1,1,3,0,1,0,2.0,2,1.7039359964157716,0,1,236,1,,
64,0,62464,40,1235,2,3,1,4,0,2,1.0,2,4.632940641189824,0,2,18,0,,
20,1,39748,69,2274,4,0,2,3,2,2,0.0,2,4.201987890830752,3,0,269,0,2023.0,1.0
23,2,60818,95,2552,1,0,3,1,1,2,0.9984059511158342,2,2.331876433563892,3,0,243,0,,
48,1,119502,5,1516,3,0,3,0,2,0,0.9984059511158342,0,2.947813720558534,1,2,261,1,2023.0,1.0
38,0,109787,82,115,1,4,1,0,2,2,0.9984059511158342,0,4.2972081770532,1,3,45,0,,
46,2,39422,21,2475,4,3,3,4,0,0,2.0,1,1.2125252508752111,1,1,154,1,,
58,2,78097,65,712,3,0,2,3,3,2,1.0,1,2.4139274896032856,3,1,167,0,,
38,1,22994,57,4658,3,1,1,2,1,0,1.0,0,4.6737352919812105,1,1,13,0,,
53,0,111715,56,4605,0,4,3,4,3,1,0.0,2,4.115299854011641,0,3,122,1,,
58,1,81606,18,2421,2,1,2,4,2,0,0.9984059511158342,2,2.2251516608978066,1,3,95,0,,
47,0,48371,66,3428,1,3,0,4,1,2,2.0,2,3.1026753642528675,0,1,188,1,,
38,1,90467,31,3045,3,0,4,4,1,1,2.0,2,1.360129180770048,0,2,160,1,,
68,0,30529,99,2132,3,3,3,0,3,2,2.0,2,3.8934571644032703,1,2,69,1,,
31,1,22015,86,1102,1,4,3,1,0,0,0.9984059511158342,1,1.6486675130665276,3,1,112,0,,
52,0,32780,52,2363,4,0,1,3,1,0,0.0,2,2.286791478787068,1,0,159,1,,
36,0,42161,45,356,2,2,2,3,2,0,1.0,0,3.820730017895103,1,3,29,1,,
18,2,34325,71,3161,4,1,4,2,2,0,2.0,0,1.7445726903097103,3,3,137,1,2023.0,1.0
49,1,86793,14,3286,3,2,2,3,1,0,2.0,0,4.07226106166713,3,1,44,1,,
19,0,59218,15,3426,3,1,3,4,0,2,0.9984059511158342,2,1.507940035421278,2,2,294,1,,
21,1,107695,88,771,0,1,4,4,2,1,0.0,2,4.718740650859157,0,3,269,0,,
54,1,47425,85,4872,0,1,0,3,2,0,2.0,2,2.374200077675705,0,0,23,0,,
65,0,38105,33,3729,2,0,0,4,2,1,0.9984059511158342,1,4.366036123220895,1,3,101,0,,
37,0,33580,26,671,1,4,4,1,3,1,0.0,2,3.354756046230008,3,0,44,1,2023.0,1.0
22,2,35732,75,4332,0,3,2,0,2,2,1.0,2,2.4149048563957702,2,0,220,1,,
22,1,95569,57,1980,2,3,4,2,1,0,1.0,2,4.717615302043628,1,2,231,1,,
41,0,93401,15,3022,4,2,1,2,0,0,0.0,1,1.945403551535408,1,1,195,1,,
54,1,45362,10,2952,1,0,2,2,2,2,1.0,2,4.815660177363622,0,3,158,1,,
22,1,75031,72,3402,4,3,0,3,2,0,1.0,2,4.797557168722861,1,3,63,0,,
47,0,77732,33,3924,2,1,1,4,1,2,0.9984059511158342,1,2.169673821755403,3,1,77,0,,
34,1,40684,21,567,4,3,4,0,2,1,0.9984059511158342,1,1.3128151995090538,3,1,156,1,,
66,1,30973,28,2095,3,3,1,4,2,1,0.9984059511158342,1,4.563307628390515,3,2,160,1,2023.0,1.0
37,0,23883,83,4376,4,3,0,2,1,0,0.9984059511158342,0,1.1449484989192027,0,3,38,1,,
20,1,69713,33,3622,0,0,3,3,1,2,0.9984059511158342,0,3.136961049359555,1,2,78,1,,
55,0,32288,79,1976,3,4,0,1,1,2,2.0,2,2.01795238333595,3,0,6,1,,
45,0,99703,68,1404,3,3,4,4,2,1,0.9984059511158342,1,2.412240703601049,2,0,261,0,,
41,1,71468,55,2449,4,3,1,1,1,2,1.0,1,3.0162029127123,2,1,122,0,,
41,2,65028,20,2619,3,1,4,0,1,2,2.0,0,2.23849391975852,2,1,157,0,2023.0,1.0
42,2,30386,90,1721,4,1,3,1,0,2,0.0,2,1.5451327564560051,0,1,51,0,,
50,1,65971,4,2627,0,0,0,2,0,2,0.0,1,3.777243520134384,1,1,247,1,2023.0,1.0
67,2,52599,30,1438,3,3,2,4,1,0,0.9984059511158342,1,1.3637366840758682,0,3,213,1,,
61,0,46398,98,4299,2,0,4,1,1,2,2.0,2,1.642676595021478,1,1,244,0,,
52,0,116324,86,2723,3,2,3,2,1,0,0.0,1,3.453120969355706,3,1,73,1,,
19,0,82537,99,333,3,3,0,3,0,2,0.9984059511158342,0,4.689245439661632,3,1,212,0,2023.0,1.0
52,1,35052,84,3490,0,3,1,0,1,1,0.0,2,3.93263813137674,0,2,95,1,2023.0,1.0
60,1,71331,58,284,4,0,2,1,1,0,0.9984059511158342,1,3.012063023389741,3,0,75,0,,
41,1,99834,23,795,3,3,2,0,0,2,1.0,1,1.5783703918421377,0,1,287,0,2023.0,1.0
51,0,72882,72,1844,0,3,3,2,2,0,2.0,2,4.56370435670885,1,0,200,1,2023.0,1.0
36,0,96256,74,3901,1,2,2,1,0,0,2.0,0,1.1853412167034372,1,1,53,0,2023.0,1.0
50,0,42191,16,3639,1,3,2,3,0,2,2.0,1,4.393286686047107,1,0,46,0,,
21,0,93631,22,2934,3,0,2,2,1,0,0.9984059511158342,2,2.3607496106601817,0,1,249,1,,
55,0,79949,98,3249,2,4,1,4,0,1,0.9984059511158342,2,2.554488484684288,1,1,154,0,2023.0,1.0
56,1,38157,10,4158,4,1,3,1,1,2,0.9984059511158342,0,4.854976332435438,1,3,116,1,,
53,2,113419,93,2247,1,3,1,0,3,1,1.0,2,4.713836705721775,2,2,79,0,2023.0,1.0
24,0,67113,59,1344,0,2,1,2,1,0,2.0,2,2.0773797319687306,3,0,81,1,,
47,2,60910,34,3229,4,1,2,3,1,2,1.0,1,1.432689673002105,1,2,1,1,,
58,1,39689,59,1577,3,1,0,2,2,2,1.0,1,2.2442107639067084,1,1,85,0,2023.0,1.0
23,1,113616,1,3484,2,2,4,2,2,2,1.0,0,2.225631880378346,2,2,234,1,,
20,1,96439,72,261,4,0,3,3,1,0,0.0,1,1.646733298768777,1,1,27,0,,
22,0,108051,75,1448,0,3,0,2,2,2,1.0,0,3.435042080122847,1,1,208,0,,
38,1,92666,53,170,3,4,2,1,3,0,2.0,0,4.306251187778663,1,1,202,1,2023.0,1.0
26,2,90423,73,3609,0,2,3,4,1,1,2.0,1,4.4445684765905575,3,3,30,1,,
25,1,64772,81,4371,3,3,1,0,2,2,0.9984059511158342,0,3.611172558248663,0,0,221,0,,
61,1,57132,41,2382,4,4,2,2,2,0,1.0,1,3.65835210717579,1,1,2,1,,
67,0,47621,47,3011,2,1,1,2,2,0,2.0,2,3.1673595655161093,3,0,222,1,,
37,0,24597,80,2798,3,3,2,1,1,1,0.9984059511158342,2,4.580190183187083,1,3,131,1,2023.0,1.0
46,1,36630,44,3181,1,1,4,1,1,2,1.0,0,2.8915505523938534,1,2,12,0,,
69,2,95312,84,2771,4,2,2,4,2,1,2.0,2,4.153287003020436,0,3,44,1,,
56,2,47115,36,4866,2,0,2,4,3,1,1.0,2,2.604505177306274,0,3,3,0,,
42,0,44544,47,4704,3,2,4,0,1,2,1.0,0,1.4574519349381974,3,2,45,0,,
66,2,98678,18,534,3,2,1,2,0,2,2.0,1,4.466266235421625,2,2,232,0,,
53,1,82502,99,4135,2,0,4,1,0,2,2.0,0,4.549177428688827,2,3,162,1,,
67,0,109520,99,4609,3,0,0,2,0,2,0.9984059511158342,0,1.997057758072546,3,3,293,0,,
67,2,116707,61,3697,3,0,4,3,3,2,2.0,0,3.832824332295512,2,3,28,0,,
53,1,72587,31,3446,1,2,3,2,0,0,0.9984059511158342,1,4.666798328413157,0,2,277,1,,
18,1,51017,8,4843,4,3,2,0,0,2,1.0,2,3.126561006208577,3,2,253,1,,
62,2,104258,89,1772,1,4,4,3,3,0,1.0,0,2.750890690135078,3,3,17,1,,
46,1,20493,35,3336,1,3,0,1,3,2,0.0,0,3.515359389070867,3,1,187,1,,
22,1,41113,87,242,0,3,4,0,3,2,1.0,2,3.322676584887012,0,2,187,1,2023.0,1.0
36,0,62628,83,1914,0,1,1,1,0,1,1.0,0,3.872821895902238,1,2,191,1,,
41,1,59028,80,254,3,4,2,3,3,0,2.0,1,1.9026379869226455,1,3,47,0,,
23,0,96695,86,3290,2,0,0,0,3,0,1.0,0,2.156632860309715,3,2,38,1,,
34,0,87573,84,983,2,3,2,2,1,1,1.0,1,2.6496149507826035,3,0,195,0,2023.0,1.0
35,2,107081,66,3173,1,2,3,4,0,2,0.9984059511158342,2,3.745955628790124,1,1,3,0,2023.0,1.0
43,2,94191,53,1772,3,3,0,1,3,2,2.0,1,4.963527864094512,1,0,190,0,,
33,2,30588,18,1622,3,1,4,0,3,0,2.0,0,1.9070674734213344,3,0,175,1,2023.0,1.0
37,1,20255,61,243,1,3,2,3,2,0,0.0,2,2.1559577824381755,2,1,283,0,2023.0,1.0
39,1,53431,47,4487,4,4,3,2,1,2,0.0,2,1.1118561886952851,0,3,198,1,,
34,2,35467,32,3581,1,4,3,1,1,1,2.0,2,1.816508851014329,2,1,8,0,,
40,0,68432,24,3793,4,0,1,4,1,2,0.0,1,1.6789830676945954,1,2,243,0,,
57,1,115025,81,2938,0,4,1,4,2,1,2.0,2,3.295929316466242,3,1,123,1,,
24,1,82598,51,3271,0,1,2,0,3,1,0.0,0,2.309042835064564,0,2,158,0,,
20,0,28007,65,2744,2,1,3,4,3,0,0.9984059511158342,0,1.9309505165879852,2,2,184,0,2023.0,1.0
47,2,73609,60,360,3,0,4,3,2,0,0.0,0,2.532267358770776,3,0,275,1,,
24,2,93391,93,522,4,4,2,3,3,2,2.0,1,1.367276836186424,1,1,287,0,,
18,2,62503,50,2206,3,0,0,3,2,2,0.0,2,3.793960423355976,3,3,62,0,,
65,1,35957,32,4934,4,1,3,3,1,0,0.0,0,4.671106985373811,3,0,146,0,,
30,1,49992,10,2616,0,0,0,4,1,0,0.9984059511158342,2,2.7164331315566272,0,2,158,0,,
40,2,53741,52,4372,2,4,4,3,0,1,1.0,1,3.686441805391606,0,1,281,0,2023.0,1.0
